effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__0__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+189	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+190	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+191	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+192	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+193	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+194	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+195	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+196	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+197	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+198	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+199	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+200	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__reload__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__ammo_mod__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__range_mod__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_mult__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_ap_mod_mult__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_mod_mult__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_artillery_war_machines	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_single_entities	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_cavalry_chariots	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_explosion_damage_ap_mod_mult__jar_unit_set_infantry	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_add__jar_unit_set_global	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__missile_damage_mod_add__jar_unit_set_characters	general_ability.png	0	general_ability.png	campaign	true
