bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+80
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+80
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+80
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+80
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+81	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+81
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+82	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+82
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+83	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+83
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+84	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+84
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+85	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+85
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+86	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+86
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+87	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+87
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+88	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+88
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+89	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+89
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+90	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+90
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+91	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+91
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+92	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+92
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+93	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+93
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+94	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+94
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+95	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+95
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+96	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+96
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+97	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+97
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+98	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+98
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+98	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+98
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+98	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+98
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+98	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+98
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+98	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+98
