bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__5__+168	jar_adjustable_missiles__unit_set_ability__acc__5__+168
enable	jar_adjustable_missiles__effect__acc__0__+169	jar_adjustable_missiles__unit_set_ability__acc__0__+169
enable	jar_adjustable_missiles__effect__acc__1__+169	jar_adjustable_missiles__unit_set_ability__acc__1__+169
enable	jar_adjustable_missiles__effect__acc__2__+169	jar_adjustable_missiles__unit_set_ability__acc__2__+169
enable	jar_adjustable_missiles__effect__acc__3__+169	jar_adjustable_missiles__unit_set_ability__acc__3__+169
enable	jar_adjustable_missiles__effect__acc__4__+169	jar_adjustable_missiles__unit_set_ability__acc__4__+169
enable	jar_adjustable_missiles__effect__acc__5__+169	jar_adjustable_missiles__unit_set_ability__acc__5__+169
enable	jar_adjustable_missiles__effect__acc__0__+170	jar_adjustable_missiles__unit_set_ability__acc__0__+170
enable	jar_adjustable_missiles__effect__acc__1__+170	jar_adjustable_missiles__unit_set_ability__acc__1__+170
enable	jar_adjustable_missiles__effect__acc__2__+170	jar_adjustable_missiles__unit_set_ability__acc__2__+170
enable	jar_adjustable_missiles__effect__acc__3__+170	jar_adjustable_missiles__unit_set_ability__acc__3__+170
enable	jar_adjustable_missiles__effect__acc__4__+170	jar_adjustable_missiles__unit_set_ability__acc__4__+170
enable	jar_adjustable_missiles__effect__acc__5__+170	jar_adjustable_missiles__unit_set_ability__acc__5__+170
enable	jar_adjustable_missiles__effect__acc__0__+171	jar_adjustable_missiles__unit_set_ability__acc__0__+171
enable	jar_adjustable_missiles__effect__acc__1__+171	jar_adjustable_missiles__unit_set_ability__acc__1__+171
enable	jar_adjustable_missiles__effect__acc__2__+171	jar_adjustable_missiles__unit_set_ability__acc__2__+171
enable	jar_adjustable_missiles__effect__acc__3__+171	jar_adjustable_missiles__unit_set_ability__acc__3__+171
enable	jar_adjustable_missiles__effect__acc__4__+171	jar_adjustable_missiles__unit_set_ability__acc__4__+171
enable	jar_adjustable_missiles__effect__acc__5__+171	jar_adjustable_missiles__unit_set_ability__acc__5__+171
enable	jar_adjustable_missiles__effect__acc__0__+172	jar_adjustable_missiles__unit_set_ability__acc__0__+172
enable	jar_adjustable_missiles__effect__acc__1__+172	jar_adjustable_missiles__unit_set_ability__acc__1__+172
enable	jar_adjustable_missiles__effect__acc__2__+172	jar_adjustable_missiles__unit_set_ability__acc__2__+172
enable	jar_adjustable_missiles__effect__acc__3__+172	jar_adjustable_missiles__unit_set_ability__acc__3__+172
enable	jar_adjustable_missiles__effect__acc__4__+172	jar_adjustable_missiles__unit_set_ability__acc__4__+172
enable	jar_adjustable_missiles__effect__acc__5__+172	jar_adjustable_missiles__unit_set_ability__acc__5__+172
enable	jar_adjustable_missiles__effect__acc__0__+173	jar_adjustable_missiles__unit_set_ability__acc__0__+173
enable	jar_adjustable_missiles__effect__acc__1__+173	jar_adjustable_missiles__unit_set_ability__acc__1__+173
enable	jar_adjustable_missiles__effect__acc__2__+173	jar_adjustable_missiles__unit_set_ability__acc__2__+173
enable	jar_adjustable_missiles__effect__acc__3__+173	jar_adjustable_missiles__unit_set_ability__acc__3__+173
enable	jar_adjustable_missiles__effect__acc__4__+173	jar_adjustable_missiles__unit_set_ability__acc__4__+173
enable	jar_adjustable_missiles__effect__acc__5__+173	jar_adjustable_missiles__unit_set_ability__acc__5__+173
enable	jar_adjustable_missiles__effect__acc__0__+174	jar_adjustable_missiles__unit_set_ability__acc__0__+174
enable	jar_adjustable_missiles__effect__acc__1__+174	jar_adjustable_missiles__unit_set_ability__acc__1__+174
enable	jar_adjustable_missiles__effect__acc__2__+174	jar_adjustable_missiles__unit_set_ability__acc__2__+174
enable	jar_adjustable_missiles__effect__acc__3__+174	jar_adjustable_missiles__unit_set_ability__acc__3__+174
enable	jar_adjustable_missiles__effect__acc__4__+174	jar_adjustable_missiles__unit_set_ability__acc__4__+174
enable	jar_adjustable_missiles__effect__acc__5__+174	jar_adjustable_missiles__unit_set_ability__acc__5__+174
enable	jar_adjustable_missiles__effect__acc__0__+175	jar_adjustable_missiles__unit_set_ability__acc__0__+175
enable	jar_adjustable_missiles__effect__acc__1__+175	jar_adjustable_missiles__unit_set_ability__acc__1__+175
enable	jar_adjustable_missiles__effect__acc__2__+175	jar_adjustable_missiles__unit_set_ability__acc__2__+175
enable	jar_adjustable_missiles__effect__acc__3__+175	jar_adjustable_missiles__unit_set_ability__acc__3__+175
enable	jar_adjustable_missiles__effect__acc__4__+175	jar_adjustable_missiles__unit_set_ability__acc__4__+175
enable	jar_adjustable_missiles__effect__acc__5__+175	jar_adjustable_missiles__unit_set_ability__acc__5__+175
enable	jar_adjustable_missiles__effect__acc__0__+176	jar_adjustable_missiles__unit_set_ability__acc__0__+176
enable	jar_adjustable_missiles__effect__acc__1__+176	jar_adjustable_missiles__unit_set_ability__acc__1__+176
enable	jar_adjustable_missiles__effect__acc__2__+176	jar_adjustable_missiles__unit_set_ability__acc__2__+176
enable	jar_adjustable_missiles__effect__acc__3__+176	jar_adjustable_missiles__unit_set_ability__acc__3__+176
enable	jar_adjustable_missiles__effect__acc__4__+176	jar_adjustable_missiles__unit_set_ability__acc__4__+176
enable	jar_adjustable_missiles__effect__acc__5__+176	jar_adjustable_missiles__unit_set_ability__acc__5__+176
enable	jar_adjustable_missiles__effect__acc__0__+177	jar_adjustable_missiles__unit_set_ability__acc__0__+177
enable	jar_adjustable_missiles__effect__acc__1__+177	jar_adjustable_missiles__unit_set_ability__acc__1__+177
enable	jar_adjustable_missiles__effect__acc__2__+177	jar_adjustable_missiles__unit_set_ability__acc__2__+177
enable	jar_adjustable_missiles__effect__acc__3__+177	jar_adjustable_missiles__unit_set_ability__acc__3__+177
enable	jar_adjustable_missiles__effect__acc__4__+177	jar_adjustable_missiles__unit_set_ability__acc__4__+177
enable	jar_adjustable_missiles__effect__acc__5__+177	jar_adjustable_missiles__unit_set_ability__acc__5__+177
enable	jar_adjustable_missiles__effect__acc__0__+178	jar_adjustable_missiles__unit_set_ability__acc__0__+178
enable	jar_adjustable_missiles__effect__acc__1__+178	jar_adjustable_missiles__unit_set_ability__acc__1__+178
enable	jar_adjustable_missiles__effect__acc__2__+178	jar_adjustable_missiles__unit_set_ability__acc__2__+178
enable	jar_adjustable_missiles__effect__acc__3__+178	jar_adjustable_missiles__unit_set_ability__acc__3__+178
enable	jar_adjustable_missiles__effect__acc__4__+178	jar_adjustable_missiles__unit_set_ability__acc__4__+178
enable	jar_adjustable_missiles__effect__acc__5__+178	jar_adjustable_missiles__unit_set_ability__acc__5__+178
enable	jar_adjustable_missiles__effect__acc__0__+179	jar_adjustable_missiles__unit_set_ability__acc__0__+179
enable	jar_adjustable_missiles__effect__acc__1__+179	jar_adjustable_missiles__unit_set_ability__acc__1__+179
enable	jar_adjustable_missiles__effect__acc__2__+179	jar_adjustable_missiles__unit_set_ability__acc__2__+179
enable	jar_adjustable_missiles__effect__acc__3__+179	jar_adjustable_missiles__unit_set_ability__acc__3__+179
enable	jar_adjustable_missiles__effect__acc__4__+179	jar_adjustable_missiles__unit_set_ability__acc__4__+179
enable	jar_adjustable_missiles__effect__acc__5__+179	jar_adjustable_missiles__unit_set_ability__acc__5__+179
enable	jar_adjustable_missiles__effect__acc__0__+180	jar_adjustable_missiles__unit_set_ability__acc__0__+180
enable	jar_adjustable_missiles__effect__acc__1__+180	jar_adjustable_missiles__unit_set_ability__acc__1__+180
enable	jar_adjustable_missiles__effect__acc__2__+180	jar_adjustable_missiles__unit_set_ability__acc__2__+180
enable	jar_adjustable_missiles__effect__acc__3__+180	jar_adjustable_missiles__unit_set_ability__acc__3__+180
enable	jar_adjustable_missiles__effect__acc__4__+180	jar_adjustable_missiles__unit_set_ability__acc__4__+180
enable	jar_adjustable_missiles__effect__acc__5__+180	jar_adjustable_missiles__unit_set_ability__acc__5__+180
enable	jar_adjustable_missiles__effect__acc__0__+181	jar_adjustable_missiles__unit_set_ability__acc__0__+181
enable	jar_adjustable_missiles__effect__acc__1__+181	jar_adjustable_missiles__unit_set_ability__acc__1__+181
enable	jar_adjustable_missiles__effect__acc__2__+181	jar_adjustable_missiles__unit_set_ability__acc__2__+181
enable	jar_adjustable_missiles__effect__acc__3__+181	jar_adjustable_missiles__unit_set_ability__acc__3__+181
enable	jar_adjustable_missiles__effect__acc__4__+181	jar_adjustable_missiles__unit_set_ability__acc__4__+181
enable	jar_adjustable_missiles__effect__acc__5__+181	jar_adjustable_missiles__unit_set_ability__acc__5__+181
enable	jar_adjustable_missiles__effect__acc__0__+182	jar_adjustable_missiles__unit_set_ability__acc__0__+182
enable	jar_adjustable_missiles__effect__acc__1__+182	jar_adjustable_missiles__unit_set_ability__acc__1__+182
enable	jar_adjustable_missiles__effect__acc__2__+182	jar_adjustable_missiles__unit_set_ability__acc__2__+182
enable	jar_adjustable_missiles__effect__acc__3__+182	jar_adjustable_missiles__unit_set_ability__acc__3__+182
enable	jar_adjustable_missiles__effect__acc__4__+182	jar_adjustable_missiles__unit_set_ability__acc__4__+182
enable	jar_adjustable_missiles__effect__acc__5__+182	jar_adjustable_missiles__unit_set_ability__acc__5__+182
enable	jar_adjustable_missiles__effect__acc__0__+183	jar_adjustable_missiles__unit_set_ability__acc__0__+183
enable	jar_adjustable_missiles__effect__acc__1__+183	jar_adjustable_missiles__unit_set_ability__acc__1__+183
enable	jar_adjustable_missiles__effect__acc__2__+183	jar_adjustable_missiles__unit_set_ability__acc__2__+183
enable	jar_adjustable_missiles__effect__acc__3__+183	jar_adjustable_missiles__unit_set_ability__acc__3__+183
enable	jar_adjustable_missiles__effect__acc__4__+183	jar_adjustable_missiles__unit_set_ability__acc__4__+183
enable	jar_adjustable_missiles__effect__acc__5__+183	jar_adjustable_missiles__unit_set_ability__acc__5__+183
enable	jar_adjustable_missiles__effect__acc__0__+184	jar_adjustable_missiles__unit_set_ability__acc__0__+184
enable	jar_adjustable_missiles__effect__acc__1__+184	jar_adjustable_missiles__unit_set_ability__acc__1__+184
enable	jar_adjustable_missiles__effect__acc__2__+184	jar_adjustable_missiles__unit_set_ability__acc__2__+184
enable	jar_adjustable_missiles__effect__acc__3__+184	jar_adjustable_missiles__unit_set_ability__acc__3__+184
enable	jar_adjustable_missiles__effect__acc__4__+184	jar_adjustable_missiles__unit_set_ability__acc__4__+184
enable	jar_adjustable_missiles__effect__acc__5__+184	jar_adjustable_missiles__unit_set_ability__acc__5__+184
enable	jar_adjustable_missiles__effect__acc__0__+185	jar_adjustable_missiles__unit_set_ability__acc__0__+185
enable	jar_adjustable_missiles__effect__acc__1__+185	jar_adjustable_missiles__unit_set_ability__acc__1__+185
enable	jar_adjustable_missiles__effect__acc__2__+185	jar_adjustable_missiles__unit_set_ability__acc__2__+185
enable	jar_adjustable_missiles__effect__acc__3__+185	jar_adjustable_missiles__unit_set_ability__acc__3__+185
enable	jar_adjustable_missiles__effect__acc__4__+185	jar_adjustable_missiles__unit_set_ability__acc__4__+185
enable	jar_adjustable_missiles__effect__acc__5__+185	jar_adjustable_missiles__unit_set_ability__acc__5__+185
enable	jar_adjustable_missiles__effect__acc__0__+186	jar_adjustable_missiles__unit_set_ability__acc__0__+186
enable	jar_adjustable_missiles__effect__acc__1__+186	jar_adjustable_missiles__unit_set_ability__acc__1__+186
enable	jar_adjustable_missiles__effect__acc__2__+186	jar_adjustable_missiles__unit_set_ability__acc__2__+186
enable	jar_adjustable_missiles__effect__acc__3__+186	jar_adjustable_missiles__unit_set_ability__acc__3__+186
enable	jar_adjustable_missiles__effect__acc__4__+186	jar_adjustable_missiles__unit_set_ability__acc__4__+186
enable	jar_adjustable_missiles__effect__acc__5__+186	jar_adjustable_missiles__unit_set_ability__acc__5__+186
enable	jar_adjustable_missiles__effect__acc__0__+187	jar_adjustable_missiles__unit_set_ability__acc__0__+187
enable	jar_adjustable_missiles__effect__acc__1__+187	jar_adjustable_missiles__unit_set_ability__acc__1__+187
enable	jar_adjustable_missiles__effect__acc__2__+187	jar_adjustable_missiles__unit_set_ability__acc__2__+187
enable	jar_adjustable_missiles__effect__acc__3__+187	jar_adjustable_missiles__unit_set_ability__acc__3__+187
enable	jar_adjustable_missiles__effect__acc__4__+187	jar_adjustable_missiles__unit_set_ability__acc__4__+187
enable	jar_adjustable_missiles__effect__acc__5__+187	jar_adjustable_missiles__unit_set_ability__acc__5__+187
enable	jar_adjustable_missiles__effect__acc__0__+188	jar_adjustable_missiles__unit_set_ability__acc__0__+188
enable	jar_adjustable_missiles__effect__acc__1__+188	jar_adjustable_missiles__unit_set_ability__acc__1__+188
enable	jar_adjustable_missiles__effect__acc__2__+188	jar_adjustable_missiles__unit_set_ability__acc__2__+188
enable	jar_adjustable_missiles__effect__acc__3__+188	jar_adjustable_missiles__unit_set_ability__acc__3__+188
enable	jar_adjustable_missiles__effect__acc__4__+188	jar_adjustable_missiles__unit_set_ability__acc__4__+188
enable	jar_adjustable_missiles__effect__acc__5__+188	jar_adjustable_missiles__unit_set_ability__acc__5__+188
enable	jar_adjustable_missiles__effect__acc__0__+189	jar_adjustable_missiles__unit_set_ability__acc__0__+189
enable	jar_adjustable_missiles__effect__acc__1__+189	jar_adjustable_missiles__unit_set_ability__acc__1__+189
enable	jar_adjustable_missiles__effect__acc__2__+189	jar_adjustable_missiles__unit_set_ability__acc__2__+189
enable	jar_adjustable_missiles__effect__acc__3__+189	jar_adjustable_missiles__unit_set_ability__acc__3__+189
enable	jar_adjustable_missiles__effect__acc__4__+189	jar_adjustable_missiles__unit_set_ability__acc__4__+189
enable	jar_adjustable_missiles__effect__acc__5__+189	jar_adjustable_missiles__unit_set_ability__acc__5__+189
enable	jar_adjustable_missiles__effect__acc__0__+190	jar_adjustable_missiles__unit_set_ability__acc__0__+190
enable	jar_adjustable_missiles__effect__acc__1__+190	jar_adjustable_missiles__unit_set_ability__acc__1__+190
enable	jar_adjustable_missiles__effect__acc__2__+190	jar_adjustable_missiles__unit_set_ability__acc__2__+190
enable	jar_adjustable_missiles__effect__acc__3__+190	jar_adjustable_missiles__unit_set_ability__acc__3__+190
enable	jar_adjustable_missiles__effect__acc__4__+190	jar_adjustable_missiles__unit_set_ability__acc__4__+190
enable	jar_adjustable_missiles__effect__acc__5__+190	jar_adjustable_missiles__unit_set_ability__acc__5__+190
enable	jar_adjustable_missiles__effect__acc__0__+191	jar_adjustable_missiles__unit_set_ability__acc__0__+191
enable	jar_adjustable_missiles__effect__acc__1__+191	jar_adjustable_missiles__unit_set_ability__acc__1__+191
enable	jar_adjustable_missiles__effect__acc__2__+191	jar_adjustable_missiles__unit_set_ability__acc__2__+191
enable	jar_adjustable_missiles__effect__acc__3__+191	jar_adjustable_missiles__unit_set_ability__acc__3__+191
enable	jar_adjustable_missiles__effect__acc__4__+191	jar_adjustable_missiles__unit_set_ability__acc__4__+191
enable	jar_adjustable_missiles__effect__acc__5__+191	jar_adjustable_missiles__unit_set_ability__acc__5__+191
enable	jar_adjustable_missiles__effect__acc__0__+192	jar_adjustable_missiles__unit_set_ability__acc__0__+192
enable	jar_adjustable_missiles__effect__acc__1__+192	jar_adjustable_missiles__unit_set_ability__acc__1__+192
enable	jar_adjustable_missiles__effect__acc__2__+192	jar_adjustable_missiles__unit_set_ability__acc__2__+192
enable	jar_adjustable_missiles__effect__acc__3__+192	jar_adjustable_missiles__unit_set_ability__acc__3__+192
enable	jar_adjustable_missiles__effect__acc__4__+192	jar_adjustable_missiles__unit_set_ability__acc__4__+192
enable	jar_adjustable_missiles__effect__acc__5__+192	jar_adjustable_missiles__unit_set_ability__acc__5__+192
enable	jar_adjustable_missiles__effect__acc__0__+193	jar_adjustable_missiles__unit_set_ability__acc__0__+193
enable	jar_adjustable_missiles__effect__acc__1__+193	jar_adjustable_missiles__unit_set_ability__acc__1__+193
enable	jar_adjustable_missiles__effect__acc__2__+193	jar_adjustable_missiles__unit_set_ability__acc__2__+193
enable	jar_adjustable_missiles__effect__acc__3__+193	jar_adjustable_missiles__unit_set_ability__acc__3__+193
enable	jar_adjustable_missiles__effect__acc__4__+193	jar_adjustable_missiles__unit_set_ability__acc__4__+193
enable	jar_adjustable_missiles__effect__acc__5__+193	jar_adjustable_missiles__unit_set_ability__acc__5__+193
enable	jar_adjustable_missiles__effect__acc__0__+194	jar_adjustable_missiles__unit_set_ability__acc__0__+194
enable	jar_adjustable_missiles__effect__acc__1__+194	jar_adjustable_missiles__unit_set_ability__acc__1__+194
enable	jar_adjustable_missiles__effect__acc__2__+194	jar_adjustable_missiles__unit_set_ability__acc__2__+194
enable	jar_adjustable_missiles__effect__acc__3__+194	jar_adjustable_missiles__unit_set_ability__acc__3__+194
